composition,glass formation ability
Zr4CuNi5,TRUE
Zr4Fe35B11,TRUE
Zr4Fe39B7,TRUE
Zr4Fe41B5,TRUE
Zr4Fe45B,TRUE
Zr4FeCu5,TRUE
Zr4Ni,TRUE
Zr4Ti,TRUE
Zr4Ti11Si35,TRUE
Zr4Ti13Si3,TRUE
Zr4Ti3Si13,TRUE
Zr4Ti5Cu11,TRUE
Zr4VCo20,TRUE
Zr5(Al13Ni2)3,TRUE
Zr5(Co14W)3,TRUE
Zr5(CrFe14)3,TRUE
Zr5(Fe13B2)3,TRUE
Zr5(Fe14B)3,TRUE
Zr5(Fe2Co3)9,TRUE
Zr5(Fe2Ni3)9,TRUE
Zr5(Fe3Co2)9,TRUE
Zr5(Fe3Ni2)9,TRUE
Zr5(Fe4Co)9,TRUE
Zr5(Fe4Ni)9,TRUE
Zr5(FeCo4)9,TRUE
Zr5(FeNi4)9,TRUE
Zr5(Nb4Ge)3,TRUE
Zr5(Nb4Si)3,TRUE
Zr5(Ti4Si)3,TRUE
Zr5(TiSi14)3,FALSE
Zr5(TiSi4)3,TRUE
Zr5.2Co74.8Mo20,TRUE
Zr5.2Co84.8Mo10,TRUE
Zr5.2Co84.8W10,TRUE
Zr5.2Co86.8W8,TRUE
Zr5.5Co86.5Mo8,TRUE
Zr5.5Co88.5W6,TRUE
Zr5.5Fe80B14.5,TRUE
Zr5.5Fe92B2.5,TRUE
Zr50.25Fe25Ni24.75,TRUE
Zr50.25Mn25Ni24.75,TRUE
Zr50.25Ti25Ni24.75,TRUE
Zr50.25V25Ni24.75,TRUE
Zr51.2Al20Ni28.8,TRUE
Zr51Nb40Si9,TRUE
Zr51V20Ni29,TRUE
Zr51V25Ni24,TRUE
Zr52.5Cu45B2.5,TRUE
Zr53.2Fe16.8B30,TRUE
Zr53.6Co20Ni26.4,TRUE
Zr53.6Cr20Ni26.4,TRUE
Zr53.6Cu20Ni26.4,TRUE
Zr53.6Fe20Ni26.4,TRUE
Zr53.6Mn20Ni26.4,TRUE
Zr53.6Ti20Ni26.4,TRUE
Zr53.6V20Ni26.4,TRUE
Zr53Nb30Si17,TRUE
Zr53Nb40Si7,FALSE
Zr54.4Al15Ni30.6,TRUE
Zr56.95Co15Ni28.05,TRUE
Zr56.95Cr15Ni28.05,TRUE
Zr56.95Cu15Ni28.05,TRUE
Zr56.95Fe15Ni28.05,TRUE
Zr56.95Mn15Ni28.05,TRUE
Zr56.95Ti15Ni28.05,TRUE
Zr56.95V15Ni28.05,TRUE
Zr57.5Cu35B7.5,TRUE
Zr57.5Cu40B2.5,TRUE
Zr57.6Al10Ni32.4,TRUE
Zr57Fe18B25,TRUE
Zr57Nb30Si13,TRUE
Zr57Ti8Si35,TRUE
Zr59Cu40B,TRUE
Zr59Nb30Si11,FALSE
Zr5Al29Ni16,TRUE
Zr5Al2Ni3,TRUE
Zr5Al3Ni2,TRUE
Zr5Al4Ni,FALSE
Zr5Al79Ni16,TRUE
Zr5Al82Ni13,TRUE
Zr5Al86Ni9,TRUE
Zr5Al87.5Ni7.5,FALSE
Zr5Al88Ni7,TRUE
Zr5AlCo44,TRUE
Zr5AlNi4,TRUE
Zr5AlNi44,TRUE
Zr5Co37B8,TRUE
Zr5Co3Ni2,TRUE
Zr5Co43B2,TRUE
Zr5Co44B,TRUE
Zr5Co44Ni,TRUE
Zr5Co44Si,TRUE
Zr5Co77Mo18,TRUE
Zr5Co79Mo16,TRUE
Zr5Co81Mo14,TRUE
Zr5Co83Mo12,TRUE
Zr5Cr2Fe43,TRUE
Zr5Cr4Fe41,TRUE
Zr5CrFe44,TRUE
Zr5Cu14B,TRUE
Zr5Cu2Ni3,TRUE
Zr5Cu3Ni2,TRUE
Zr5Cu4Ni,TRUE
Zr5CuNi4,TRUE
Zr5Fe34B11,TRUE
Zr5Fe41B4,TRUE
Zr5Fe43B2,TRUE
Zr5Fe43Co2,TRUE
Zr5Fe44B,TRUE
Zr5Fe73B22,TRUE
Zr5Fe78B17,TRUE
Zr5Fe82B13,TRUE
Zr5Fe84B11,TRUE
Zr5Fe86B9,TRUE
Zr5Fe88B7,FALSE
Zr5Mn2Fe43,TRUE
Zr5Mn44Co,TRUE
Zr5Mn4Fe41,TRUE
Zr5MnFe44,TRUE
Zr5Nb11Si4,TRUE
Zr5Ni78B17,TRUE
Zr5Ti2Si13,TRUE
Zr5Ti2Si3,TRUE
Zr5Ti2Si43,FALSE
Zr5Ti4Cu11,TRUE
Zr5Ti4Si11,TRUE
Zr5Ti4Si41,FALSE
Zr5TiSi44,FALSE
Zr5V3Ni2,TRUE
Zr6(AlNi)7,TRUE
Zr6.2Co89.8W4,TRUE
Zr6.5Cr16Co77.5,TRUE
Zr6.5Cr8Co85.5,TRUE
Zr6.5Fe92B1.5,TRUE
Zr6.5V10Co83.5,TRUE
Zr6.5V12Co81.5,TRUE
Zr6.5V14Co79.5,TRUE
Zr6.8Cr6Co87.2,TRUE
Zr6.8V16Co77.2,TRUE
Zr60.3Co10Ni29.7,TRUE
Zr60.3Cr10Ni29.7,TRUE
Zr60.3Cu10Ni29.7,TRUE
Zr60.3Fe10Ni29.7,TRUE
Zr60.3Mn10Ni29.7,TRUE
Zr60.3Ti10Ni29.7,TRUE
Zr60.3V10Ni29.7,TRUE
Zr60.8Al5Ni34.2,TRUE
Zr61(Nb10Si3)3,FALSE
Zr61Fe19B20,TRUE
Zr62.5Be32.5Nb5,TRUE
Zr62.5Be35Nb2.5,TRUE
Zr62.5Cu30B7.5,TRUE
Zr62.5Cu35B2.5,TRUE
Zr63.5Be32.5Nb4,TRUE
Zr63.65Co5Ni31.35,TRUE
Zr63.65Cr5Ni31.35,TRUE
Zr63.65Cu5Ni31.35,TRUE
Zr63.65Fe5Ni31.35,TRUE
Zr63.65Mn5Ni31.35,TRUE
Zr63.65Ti5Ni31.35,TRUE
Zr63.65V5Ni31.35,TRUE
Zr63Al27Ni10,TRUE
Zr63Fe20B17,TRUE
Zr63Nb30Si7,FALSE
Zr64V5Ni31,TRUE
Zr65Al7.5Cu27.5,TRUE
Zr65Be32.5Nb2.5,TRUE
Zr65Co34Pd,TRUE
Zr66.85Co33Ni0.15,TRUE
Zr66.85Cr33Ni0.15,TRUE
Zr66.85Cu33Ni0.15,TRUE
Zr66.85Fe33Ni0.15,TRUE
Zr66.85Mn33Ni0.15,TRUE
Zr66.85Ti0.15Ni33,TRUE
Zr66.85V0.15Ni33,TRUE
Zr66.8Co33Ni0.2,TRUE
Zr66.8Cr33Ni0.2,TRUE
Zr66.8Cu33Ni0.2,TRUE
Zr66.8Fe33Ni0.2,TRUE
Zr66.8Mn33Ni0.2,TRUE
Zr66.8Ti0.2Ni33,TRUE
Zr66.8V0.2Ni33,TRUE
Zr66.95Co33Ni0.05,TRUE
Zr66.95Cr33Ni0.05,TRUE
Zr66.95Cu33Ni0.05,TRUE
Zr66.95Fe33Ni0.05,TRUE
Zr66.95Mn33Ni0.05,TRUE
Zr66.95Ti0.05Ni33,TRUE
Zr66.95V0.05Ni33,TRUE
Zr66.9Co33Ni0.1,TRUE
Zr66.9Cr33Ni0.1,TRUE
Zr66.9Cu33Ni0.1,TRUE
Zr66.9Fe33Ni0.1,TRUE
Zr66.9Mn33Ni0.1,TRUE
Zr66.9Ti0.1Ni33,TRUE
Zr66.9V0.1Ni33,TRUE
Zr67(Al9Ni2)3,TRUE
Zr67(Co2P)11,TRUE
Zr67(Fe7B4)3,TRUE
Zr67.5Be32.5,TRUE
Zr67.5Cu25B7.5,TRUE
Zr67.5Cu30B2.5,TRUE
Zr67Co28P5,TRUE
Zr67Co33,TRUE
Zr67Cu33,TRUE
Zr67Fe13.2Ni19.8,TRUE
Zr67Fe16.5Ni16.5,TRUE
Zr67Fe20.2Ni12.8,TRUE
Zr67Fe23.1Ni9.9,TRUE
Zr67Fe29.7Ni3.3,TRUE
Zr67Fe3.3Ni29.7,TRUE
Zr67Fe33,TRUE
Zr67Fe6.6Ni26.4,TRUE
Zr67Fe9.9Ni23.1,TRUE
Zr67Ni33,TRUE
Zr67Ti8Si25,TRUE
Zr69Cu30B,TRUE
Zr6Al37Ni7,TRUE
Zr6Al3Ni,FALSE
Zr6Al3Ni11,TRUE
Zr6Al5Ni9,TRUE
Zr6AlNi13,TRUE
Zr6AlNi3,TRUE
Zr6Cu13B,TRUE
Zr6Cu3B,TRUE
Zr6Cu3Ni,TRUE
Zr6CuNi3,TRUE
Zr6Fe39B5,TRUE
Zr6Fe79B15,TRUE
Zr6Ni3B,TRUE
Zr6Ti11Si3,TRUE
Zr6Ti3Si11,TRUE
Zr6Ti5Cu9,TRUE
Zr6Ti5Si9,TRUE
Zr6V5Ni9,TRUE
Zr6VNi3,TRUE
Zr7(Al2Ni7)2,TRUE
Zr7(Al4Ni5)2,TRUE
Zr7(AlNi2)6,TRUE
Zr7(Cr6Co25)3,TRUE
Zr7(Fe26B5)3,TRUE
Zr7(Fe27B4)3,TRUE
Zr7(Fe29B2)3,TRUE
Zr7(Fe30B)3,TRUE
Zr7(V6Co25)3,TRUE
Zr7.2Cr20Co72.8,TRUE
Zr7.4Co86.2Mo6.4,TRUE
Zr7.5Co79.5W13,TRUE
Zr7.5Cr4Co88.5,TRUE
Zr7.5V20Co72.5,TRUE
Zr7.5V6Co86.5,TRUE
Zr7.8Co90.2W2,TRUE
Zr71.4Fe22.6B6,TRUE
Zr71Ti9Si20,TRUE
Zr72.5Cu25B2.5,TRUE
Zr72Ti23Si5,TRUE
Zr73Fe23B4,TRUE
Zr75Ni24P,TRUE
Zr75SiNi24,TRUE
Zr76(Ti3Si5)3,TRUE
Zr77.5Cu15B7.5,FALSE
Zr77.5Cu20B2.5,TRUE
Zr79Cu20B,FALSE
Zr7Al2Cr,TRUE
Zr7Al2Ni,TRUE
Zr7Al2Ni11,TRUE
Zr7Al3,FALSE
Zr7Al35Ni8,TRUE
Zr7Al3Ni10,TRUE
Zr7Al4Ni9,TRUE
Zr7Al5Ni13,TRUE
Zr7Al5Ni8,TRUE
Zr7Al6Ni7,TRUE
Zr7Al73Ni20,TRUE
Zr7Al7Ni11,TRUE
Zr7Al83Ni10,TRUE
Zr7AlNi12,TRUE
Zr7AlNi2,TRUE
Zr7Be2Nb,FALSE
Zr7Be3,TRUE
Zr7Co3,TRUE
Zr7Co37W6,TRUE
Zr7Co39W4,TRUE
Zr7Co89Mo4,TRUE
Zr7Co91B2,TRUE
Zr7Cu12B,TRUE
Zr7Cu13,TRUE
Zr7Cu2Ni,TRUE
Zr7Cu3,TRUE
Zr7CuNi2,TRUE
Zr7Fe3,TRUE
Zr7Fe77B16,TRUE
Zr7Fe84.5B8.5,TRUE
Zr7Fe85B8,TRUE
Zr7Fe89B4,TRUE
Zr7Fe91B2,TRUE
Zr7Fe92B,TRUE
Zr7Fe93,FALSE
Zr7Nb10Ge3,TRUE
Zr7Nb10Si3,TRUE
Zr7Ni13,TRUE
Zr7Ni3,TRUE
Zr7Ti10Si3,TRUE
Zr7Ti2Si,TRUE
Zr7Ti3Cu10,TRUE
Zr7Ti3Si10,TRUE
Zr7Ti4Cu9,TRUE
Zr7Ti4Si9,TRUE
Zr7V10Co33,TRUE
Zr7V2Ni11,TRUE
Zr7V8Co85,TRUE
Zr8(AlNi3)3,TRUE
Zr8(Cr3Co11)3,TRUE
Zr8(CrNi3)3,TRUE
Zr8(Ti3Si)3,TRUE
Zr8(TiSi3)3,TRUE
Zr8(VCo13)3,TRUE
Zr8.3Cr2Co89.7,TRUE
Zr8.3Cr8.3Co83.4,TRUE
Zr8.5V2Co89.5,TRUE
Zr83Al11Ni6,TRUE
Zr83AlNi16,TRUE
Zr83Ge17,TRUE
Zr83Si17,TRUE
Zr83Ti12Si5,TRUE
Zr85(Si2Sn3)3,TRUE
Zr85(Si4C)3,FALSE
Zr85Al8Si7,TRUE
Zr87Ge13,TRUE
Zr87Si13,TRUE
Zr8Al5Ni7,TRUE
Zr8AlNi,TRUE
Zr8AlNi11,TRUE
Zr8Co37B5,TRUE
Zr8Co37Mo5,TRUE
Zr8Co41B,TRUE
Zr8Co41Mo,TRUE
Zr8Co41W,TRUE
Zr8CrNi11,TRUE
Zr8Cu11B,TRUE
Zr8CuNi,FALSE
Zr8Fe75B17,TRUE
Zr8Fe85B7,TRUE
Zr8Fe89.5B2.5,TRUE
Zr8FeCu11,TRUE
Zr8Ni17,TRUE
Zr8TiSi,TRUE
Zr8V5Ni12,TRUE
Zr8VCo41,TRUE
Zr9(Co11W2)7,TRUE
Zr9.2Cr9.6Co81.2,TRUE
Zr9.2V9Co81.8,TRUE
Zr9.4Co81.6Mo9,TRUE
Zr9.5Co85.5W5,TRUE
Zr92.5Be7.5,FALSE
Zr97.5Be2.5,FALSE
Zr9Al30Ni11,TRUE
Zr9Al31Ni10,TRUE
Zr9Al3Ni8,TRUE
Zr9Al4Ni7,TRUE
Zr9Al59Ni32,TRUE
Zr9Al5Ni6,TRUE
Zr9Al6Ni5,TRUE
Zr9Al7Ni4,TRUE
Zr9Al81Ni10,TRUE
Zr9Al9Ni2,TRUE
Zr9Al9Ni7,TRUE
Zr9AlNi10,TRUE
Zr9Be,FALSE
Zr9Co11,TRUE
Zr9Co82.4Mo8.6,TRUE
Zr9Co91,TRUE
Zr9Cu10B,TRUE
Zr9Cu6Ni5,TRUE
Zr9Cu7Ni4,TRUE
Zr9Cu8Ni3,TRUE
Zr9Fe90B,TRUE
Zr9Fe91,TRUE
Zr9Nb8Ge3,TRUE
Zr9Nb8Si3,TRUE
Zr9Ta8Si3,TRUE
Zr9Ti3Si8,TRUE
Zr9Ti4Si7,TRUE
Zr9Ti8Si3,TRUE
Zr9V2Ni9,TRUE
Zr9V8Si3,TRUE
ZrAl14Ni5,FALSE
ZrAl16Ni3,TRUE
ZrAl17Ni2,TRUE
ZrAl18Ni,FALSE
ZrAl2Ni7,FALSE
ZrAl3Ni,TRUE
ZrAl43Ni6,TRUE
ZrAl44Ni5,TRUE
ZrAl4Ni5,FALSE
ZrAl5Ni4,FALSE
ZrAl7Ni2,TRUE
ZrAl8Ni,FALSE
ZrAlNi3,FALSE
ZrAlNi8,FALSE
ZrBe,TRUE
ZrCo7B2,TRUE
ZrCo8B,TRUE
ZrCo8Mo,TRUE
ZrCo8Ni,TRUE
ZrCo8W,TRUE
ZrCo9,TRUE
ZrCr2Co7,TRUE
ZrCr2Fe7,TRUE
ZrCrCo8,TRUE
ZrCrFe8,TRUE
ZrCu,TRUE
ZrCu19,FALSE
ZrCu3,FALSE
ZrCu3Ni,FALSE
ZrCu4,FALSE
ZrCuNi3,FALSE
ZrFe14B5,TRUE
ZrFe15B4,TRUE
ZrFe16B3,TRUE
ZrFe17B2,TRUE
ZrFe18B,FALSE
ZrFe2Co7,TRUE
ZrFe40B9,TRUE
ZrFe44B5,FALSE
ZrFe45B4,FALSE
ZrFe4Co5,TRUE
ZrFe5Co4,TRUE
ZrFe7B2,TRUE
ZrFe7Co2,TRUE
ZrFe8B,TRUE
ZrFe8Co,TRUE
ZrFe9,TRUE
ZrFeCo8,TRUE
ZrMn8Co,TRUE
ZrMn9,TRUE
ZrNb15Si4,TRUE
ZrNb3Si,TRUE
ZrNb79Si20,TRUE
ZrNb7Si2,TRUE
ZrNbCo8,TRUE
ZrNi,TRUE
ZrNi9,TRUE
ZrTi16Si3,TRUE
ZrTi2Si7,TRUE
ZrTi3Si16,TRUE
ZrTi4Si15,TRUE
ZrTi5Be4,TRUE
ZrTi9,FALSE
ZrTiSi2,TRUE
ZrTiSi3,TRUE
ZrVCo8,TRUE
ZrVNi2,TRUE
