smiles,inchi,selfies,iupac,lipophilicity
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,"InChI=1S/C23H30NO3/c1-16(2)24(5,17(3)4)14-15-26-23(25)22-18-10-6-8-12-20(18)27-21-13-9-7-11-19(21)22/h6-13,16-17,22H,14-15H2,1-5H3/q+1",[C][C][Branch1][C][C][N+1][Branch1][C][C][Branch2][Ring1][N][C][C][O][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1][C][Branch1][C][C][C],methyl-di(propan-2-yl)-[2-(9h-xanthene-9-carbonyloxy)ethyl]azanium,0.2
CC1CC(NC(=O)C)c2ccccc2N1C(=O)c3ccccc3,"InChI=1S/C19H20N2O2/c1-13-12-17(20-14(2)22)16-10-6-7-11-18(16)21(13)19(23)15-8-4-3-5-9-15/h3-11,13,17H,12H2,1-2H3,(H,20,22)",[C][C][C][C][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],"n-[1-(benzoyl)-2-methyl-3,4-dihydro-2h-quinolin-4-yl]acetamide",2
OCC(O)CN1CCN(CC1)c2ccccc2,"InChI=1S/C13H20N2O2/c16-11-13(17)10-14-6-8-15(9-7-14)12-4-2-1-3-5-12/h1-5,13,16-17H,6-11H2",[O][C][C][Branch1][C][O][C][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],"3-(4-phenylpiperazin-1-yl)propane-1,2-diol",0.4
C[C@@H](CO)Oc1cc(Oc2ccc(cc2)S(=O)(=O)C)cc(c1)C(=O)Nc3nccs3,"InChI=1S/C20H20N2O6S2/c1-13(12-23)27-16-9-14(19(24)22-20-21-7-8-29-20)10-17(11-16)28-15-3-5-18(6-4-15)30(2,25)26/h3-11,13,23H,12H2,1-2H3,(H,21,22,24)/t13-/m0/s1",[C][C@@H1][Branch1][Ring1][C][O][O][C][=C][C][Branch2][Ring1][Ring2][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=Branch1][Ring2][=C][Ring1][P][C][=Branch1][C][=O][N][C][=N][C][=C][S][Ring1][Branch1],"3-[(2s)-1-hydroxypropan-2-yl]oxy-5-(4-methylsulfonylphenoxy)-n-(1,3-thiazol-2-yl)benzamide",2.63
Cc1sc2ncnc(N3CCN(CC3)c4ncccn4)c2c1C,"InChI=1S/C16H18N6S/c1-11-12(2)23-15-13(11)14(19-10-20-15)21-6-8-22(9-7-21)16-17-4-3-5-18-16/h3-5,10H,6-9H2,1-2H3",[C][C][S][C][=N][C][=N][C][Branch2][Ring1][Ring1][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=N][C][=C][C][=N][Ring1][=Branch1][=C][Ring2][Ring1][C][C][=Ring2][Ring1][Branch1][C],"5,6-dimethyl-4-(4-pyrimidin-2-ylpiperazin-1-yl)thieno[2,3-d]pyrimidine",3.66
CN1CC(c2ccc(Cl)cc2)c3ccccc3C1,"InChI=1S/C16H16ClN/c1-18-10-13-4-2-3-5-15(13)16(11-18)12-6-8-14(17)9-7-12/h2-9,16H,10-11H2,1H3",[C][N][C][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][P],"4-(4-chlorophenyl)-2-methyl-3,4-dihydro-1h-isoquinoline",3.64
OC(=O)CSc1c[nH]c2ccccc12,"InChI=1S/C10H9NO2S/c12-10(13)6-14-9-5-11-8-4-2-1-3-7(8)9/h1-5,11H,6H2,(H,12,13)",[O][C][=Branch1][C][=O][C][S][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1],2-(1h-indol-3-ylsulfanyl)acetic acid,-1.31
Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,"InChI=1S/C17H13ClN4/c1-11-20-21-16-10-19-17(12-5-3-2-4-6-12)14-9-13(18)7-8-15(14)22(11)16/h2-9H,10H2,1H3",[C][C][=N][N][=C][C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][Ring2][Ring1][Branch1][Ring2][Ring1][C],"8-chloro-1-methyl-6-phenyl-4h-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine",1.98
CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,"InChI=1S/C18H16N6O2S/c1-27(25,26)13-5-2-4-12(10-13)21-18-19-9-8-17(23-18)22-15-6-3-7-16-14(15)11-20-24-16/h2-11H,1H3,(H,20,24)(H2,19,21,22,23)",[C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][#Branch2][N][C][=N][C][=C][C][Branch1][#C][N][C][=C][C][=C][C][NH1][N][=C][C][Ring1][=Branch2][=Ring1][Branch1][=N][Ring1][S][=C][Ring2][Ring1][#Branch1],"n'-(1h-indazol-4-yl)-n-(3-methylsulfonylphenyl)pyrimidine-2,4-diamine",2.91
Oc1c(NC(=O)Nc2cccc(F)c2Cl)ccc(Cl)c1S(=O)(=O)N3CCNCC3,"InChI=1S/C17H17Cl2FN4O4S/c18-10-4-5-13(23-17(26)22-12-3-1-2-11(20)14(12)19)15(25)16(10)29(27,28)24-8-6-21-7-9-24/h1-5,21,25H,6-9H2,(H2,22,23,26)",[O][C][=C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][Cl][C][=C][C][Branch1][C][Cl][=C][Ring2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][N][C][C][Ring1][=Branch1],3-(2-chloro-3-fluorophenyl)-1-(4-chloro-2-hydroxy-3-piperazin-1-ylsulfonylphenyl)urea,2.6
CN1CCC(=CC1)c2cccc(O)c2,"InChI=1S/C12H15NO/c1-13-7-5-10(6-8-13)11-3-2-4-12(14)9-11/h2-5,9,14H,6-8H2,1H3",[C][N][C][C][C][=Branch1][Branch1][=C][C][Ring1][=Branch1][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1],"3-(1-methyl-3,6-dihydro-2h-pyridin-4-yl)phenol",0.53
OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,"InChI=1S/C13H8Cl2O4S/c14-11-7(13(18)9-2-1-5-20-9)3-4-8(12(11)15)19-6-10(16)17/h1-5H,6H2,(H,16,17)",[O][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][C][Branch1][C][Cl][=C][Ring1][=C][Cl],"2-[2,3-dichloro-4-(thiophene-2-carbonyl)phenoxy]acetic acid",-0.84
COCC1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/OC)\c3csc(N)n3)C2=O)C(=O)OC(C)OC(=O)OC(C)C,"InChI=1S/C21H27N5O9S2/c1-9(2)33-21(30)35-10(3)34-19(29)15-11(6-31-4)7-36-18-14(17(28)26(15)18)24-16(27)13(25-32-5)12-8-37-20(22)23-12/h8-10,14,18H,6-7H2,1-5H3,(H2,22,23)(H,24,27)/b25-13-/t10?,14-,18-/m1/s1",[C][O][C][C][=C][Branch2][Ring2][#Branch1][N][C@H1][Branch1][Branch1][S][C][Ring1][=Branch1][C@H1][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][\C][=Branch1][Ring2][=N][/O][C][\C][=C][S][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][Ring1][=O][C][=Branch1][C][=O][O][C][Branch1][C][C][O][C][=Branch1][C][=O][O][C][Branch1][C][C][C],"1-propan-2-yloxycarbonyloxyethyl (6r,7r)-7-[[(2z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-(methoxymethyl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",1.7
OCCN(CCO)c1nc(N2CCCCC2)c3nc(nc(N4CCCCC4)c3n1)N(CCO)CCO,"InChI=1S/C24H40N8O4/c33-15-11-31(12-16-34)23-26-20-19(21(27-23)29-7-3-1-4-8-29)25-24(32(13-17-35)14-18-36)28-22(20)30-9-5-2-6-10-30/h33-36H,1-18H2",[O][C][C][N][Branch1][Ring2][C][C][O][C][=N][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=C][N][=C][Branch2][Ring1][Ring2][N][=C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][C][Ring1][N][=N][Ring2][Ring1][=Branch1][N][Branch1][Ring2][C][C][O][C][C][O],"2-[[2-(bis(2-hydroxyethyl)amino)-4,8-di(piperidin-1-yl)pyrimido[6,5-e]pyrimidin-6-yl]-(2-hydroxyethyl)amino]ethanol",3.97
CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,"InChI=1S/C19H35NO2/c1-3-20(4-2)15-16-22-18(21)19(13-9-6-10-14-19)17-11-7-5-8-12-17/h17H,3-16H2,1-2H3",[C][C][N][Branch1][Ring1][C][C][C][C][O][C][=Branch1][C][=O][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1],2-diethylaminoethyl 1-cyclohexylcyclohexane-1-carboxylate,3.72
Cc1nc2ccccn2c1c3ccnc(Nc4cccc(Cl)c4)n3,"InChI=1S/C18H14ClN5/c1-12-17(24-10-3-2-7-16(24)21-12)15-8-9-20-18(23-15)22-14-6-4-5-13(19)11-14/h2-11H,1H3,(H,20,22,23)",[C][C][N][=C][C][=C][C][=C][N][Ring1][=Branch1][C][=Ring1][=Branch2][C][=C][C][=N][C][Branch1][=N][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=N][Ring1][=C],"n-(3-chlorophenyl)-4-(2-methylimidazo[3,2-a]pyridin-3-yl)pyrimidin-2-amine",2.7
CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(O)cc3)c2,"InChI=1S/C23H23N3O3/c1-15-7-10-18(24-23(29)17-5-4-6-19(13-17)26(2)3)14-21(15)25-22(28)16-8-11-20(27)12-9-16/h4-14,27H,1-3H3,(H,24,29)(H,25,28)",[C][N][Branch1][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][Branch1][P][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][=C][Ring1][P],3-dimethylamino-n-[3-[(4-hydroxybenzoyl)amino]-4-methylphenyl]benzamide,2.65
Cc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,"InChI=1S/C18H16N4O/c1-3-17(23)21-14-7-8-16-15(10-14)18(20-11-19-16)22-13-6-4-5-12(2)9-13/h3-11H,1H2,2H3,(H,21,23)(H,19,20,22)",[C][C][=C][C][=C][C][Branch2][Ring1][=Branch2][N][C][=N][C][=N][C][=C][C][=C][Branch1][Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Ring1][#C][Ring1][O][=C][Ring2][Ring1][=Branch1],n-[4-[(3-methylphenyl)amino]quinazolin-6-yl]prop-2-enamide,3.7
COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,"InChI=1S/C24H29NO3/c1-27-22-14-19-13-20(24(26)21(19)15-23(22)28-2)12-17-8-10-25(11-9-17)16-18-6-4-3-5-7-18/h3-7,14-15,17,20H,8-13,16H2,1-2H3",[C][O][C][=C][C][C][C][Branch2][Ring1][Branch1][C][C][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N][C][=Branch1][C][=O][C][=Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][Branch2][O][C],"5,6-dimethoxy-2-[[1-(phenylmethyl)piperidin-4-yl]methyl]-2,3-dihydroinden-1-one",2.41
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc4cccc(c4)S(=O)(=O)NC(C)(C)C,"InChI=1S/C27H36N6O3S/c1-20-19-28-26(30-21-10-12-23(13-11-21)36-17-16-33-14-5-6-15-33)31-25(20)29-22-8-7-9-24(18-22)37(34,35)32-27(2,3)4/h7-13,18-19,32H,5-6,14-17H2,1-4H3,(H2,28,29,30,31)",[C][C][=C][N][=C][Branch2][Ring1][=Branch1][N][C][=C][C][=C][Branch1][O][O][C][C][N][C][C][C][C][Ring1][Branch1][C][=C][Ring1][=C][N][=C][Ring2][Ring1][Branch1][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][C][C][C],n-tert-butyl-3-[[5-methyl-2-[[4-(2-pyrrolidin-1-ylethoxy)phenyl]amino]pyrimidin-4-yl]amino]benzenesulfonamide,2.11
C[C@@H](N(c1cc(F)ccc1F)S(=O)(=O)c2ccc(Cl)cc2)c3ccc(F)cc3CCCC(=O)O,"InChI=1S/C24H21ClF3NO4S/c1-15(21-11-7-18(26)13-16(21)3-2-4-24(30)31)29(23-14-19(27)8-12-22(23)28)34(32,33)20-9-5-17(25)6-10-20/h5-15H,2-4H2,1H3,(H,30,31)/t15-/m1/s1",[C][C@@H1][Branch2][Ring2][C][N][Branch1][=N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][C][C][=Branch1][C][=O][O],"4-[2-[(1r)-1-[(4-chlorophenyl)sulfonyl-(2,5-difluorophenyl)amino]ethyl]-5-fluorophenyl]butanoic acid",3.1
Cc1nc(CS(=O)(=O)c2ccccc2)cc(n1)N3CCOCC3,"InChI=1S/C16H19N3O3S/c1-13-17-14(11-16(18-13)19-7-9-22-10-8-19)12-23(20,21)15-5-3-2-4-6-15/h2-6,11H,7-10,12H2,1H3",[C][C][=N][C][Branch1][P][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=Branch1][Ring2][=N][Ring1][S][N][C][C][O][C][C][Ring1][=Branch1],2-methyl-4-morpholin-4-yl-6-(phenylsulfonylmethyl)pyrimidine,1.07
COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C,"InChI=1S/C22H26N2O4S/c1-15(25)28-20-21(16-9-11-17(27-4)12-10-16)29-19-8-6-5-7-18(19)24(22(20)26)14-13-23(2)3/h5-12,20-21H,13-14H2,1-4H3/t20-,21+/m1/s1",[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C@@H1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][Branch2][C][C][N][Branch1][C][C][C][C][=Branch1][C][=O][C@@H1][Ring1][P][O][C][=Branch1][C][=O][C],"[(2s,3s)-5-(2-dimethylaminoethyl)-2-(4-methoxyphenyl)-4-oxo-2,3-dihydro-1,5-benzothiazepin-3-yl] acetate",1.99
Cc1ccc(cc1)S(=O)(=O)N2N=Cc3ccccc3B2O,"InChI=1S/C14H13BN2O3S/c1-11-6-8-13(9-7-11)21(19,20)17-15(18)14-5-3-2-4-12(14)10-16-17/h2-10,18H,1H3",[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][N][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][B][Ring1][#Branch2][O],"1-hydroxy-2-(4-methylphenyl)sulfonyl-2,3,1-benzodiazaborinine",0.05
S=C(NC1CCCCC1)N2CCC(CC2)c3cnc[nH]3,"InChI=1S/C15H24N4S/c20-15(18-13-4-2-1-3-5-13)19-8-6-12(7-9-19)14-10-16-11-17-14/h10-13H,1-9H2,(H,16,17)(H,18,20)",[S][=C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][=Branch1][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][N][=C][NH1][Ring1][Branch1],n-cyclohexyl-4-(3h-imidazol-4-yl)piperidine-1-carbothioamide,2.3
Nc1cc(nc2ccccc12)c3ccccc3,"InChI=1S/C15H12N2/c16-13-10-15(11-6-2-1-3-7-11)17-14-9-5-4-8-12(13)14/h1-10H,(H2,16,17)",[N][C][=C][C][=Branch1][N][=N][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],2-phenylquinolin-4-amine,2.2
NC(=N)c1cc2c(cccc2s1)c3ccccc3,"InChI=1S/C15H12N2S/c16-15(17)14-9-12-11(7-4-8-13(12)18-14)10-5-2-1-3-6-10/h1-9H,(H3,16,17)",[N][C][=Branch1][C][=N][C][=C][C][=C][Branch1][#Branch2][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],4-phenyl-1-benzothiophene-2-carboximidamide,1.27
Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1,"InChI=1S/C15H10ClNO2/c16-11-7-5-10(6-8-11)9-17-13-4-2-1-3-12(13)14(18)15(17)19/h1-8H,9H2",[Cl][C][=C][C][=C][Branch2][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][C][=C][Ring2][Ring1][C],"1-[(4-chlorophenyl)methyl]indole-2,3-dione",3.1
CC1CN(CCN1Cc2cc(Cl)ccc2OCC(=O)O)S(=O)(=O)c3ccccc3,"InChI=1S/C20H23ClN2O5S/c1-15-12-23(29(26,27)18-5-3-2-4-6-18)10-9-22(15)13-16-11-17(21)7-8-19(16)28-14-20(24)25/h2-8,11,15H,9-10,12-14H2,1H3,(H,24,25)",[C][C][C][N][Branch2][Ring1][=Branch2][C][C][N][Ring1][=Branch1][C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][C][C][=Branch1][C][=O][O][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],2-[4-chloro-2-[(2-methyl-4-phenylsulfonylpiperazin-1-yl)methyl]phenoxy]acetic acid,0.69
CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccncc2)C(F)(F)F,"InChI=1S/C15H13F3N2O4S/c1-14(22,15(16,17)18)13(21)20-10-2-4-11(5-3-10)25(23,24)12-6-8-19-9-7-12/h2-9,22H,1H3,(H,20,21)",[C][C][Branch1][C][O][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F],"3,3,3-trifluoro-2-hydroxy-2-methyl-n-(4-pyridin-4-ylsulfonylphenyl)propanamide",2.15
CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c3c1cc(cc3C(F)(F)F)C(=O)N,"InChI=1S/C22H23ClF3N3O3/c1-3-28(4-2)9-10-29-17-12-13(19(27)30)11-15(22(24,25)26)18(17)21(32,20(29)31)14-7-5-6-8-16(14)23/h5-8,11-12,32H,3-4,9-10H2,1-2H3,(H2,27,30)/t21-/m1/s1",[C][C][N][Branch1][Ring1][C][C][C][C][N][C][=Branch1][C][=O][C@@][Branch1][C][O][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][Ring1][=C][C][=C][Branch1][=N][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][C][=Branch1][C][=O][N],(3s)-3-(2-chlorophenyl)-1-(2-diethylaminoethyl)-3-hydroxy-2-oxo-4-(trifluoromethyl)indole-6-carboxamide,2.4
Clc1ccc(cc1)C(=O)N[C@H]2CN3CCC2CC3,"InChI=1S/C14H17ClN2O/c15-12-3-1-11(2-4-12)14(18)16-13-9-17-7-5-10(13)6-8-17/h1-4,10,13H,5-9H2,(H,16,18)/t13-/m0/s1",[Cl][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][C][N][C][C][C][Ring1][=Branch1][C][C][Ring1][=Branch1],n-[(8r)-1-azabicyclo[2.2.2]octan-8-yl]-4-chlorobenzamide,0.6
CC1=C(OCc2ccc(F)cc2)C(=O)C=CO1,"InChI=1S/C13H11FO3/c1-9-13(12(15)6-7-16-9)17-8-10-2-4-11(14)5-3-10/h2-7H,8H2,1H3",[C][C][=C][Branch1][=C][O][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][O][Ring1][S],3-[(4-fluorophenyl)methoxy]-2-methylpyran-4-one,1.91
Clc1ccc(cc1)C(=O)Cc2ccccn2,"InChI=1S/C13H10ClNO/c14-11-6-4-10(5-7-11)13(16)9-12-3-1-2-8-15-12/h1-8H,9H2",[Cl][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=C][C][=C][C][=N][Ring1][=Branch1],1-(4-chlorophenyl)-2-pyridin-2-ylethanone,2.96
COc1nc(Br)cnc1NS(=O)(=O)c2cccc3c(cccc23)N(C)C,"InChI=1S/C17H17BrN4O3S/c1-22(2)13-8-4-7-12-11(13)6-5-9-14(12)26(23,24)21-16-17(25-3)20-15(18)10-19-16/h4-10H,1-3H3,(H,19,21)",[C][O][C][=N][C][Branch1][C][Br][=C][N][=C][Ring1][#Branch1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][N][Branch1][C][C][C],n-(5-bromo-3-methoxypyrazin-2-yl)-5-dimethylaminonaphthalene-1-sulfonamide,1.9
NC(=O)c1sc2nccc(Nc3ccccc3)c2c1N,"InChI=1S/C14H12N4OS/c15-11-10-9(18-8-4-2-1-3-5-8)6-7-17-14(10)20-12(11)13(16)19/h1-7H,15H2,(H2,16,19)(H,17,18)",[N][C][=Branch1][C][=O][C][S][C][=N][C][=C][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=N][C][=Ring1][S][N],"3-amino-4-(phenylamino)thieno[5,4-b]pyridine-2-carboxamide",2.91
COc1ccccc1OCC(O)COC(=O)N,"InChI=1S/C11H15NO5/c1-15-9-4-2-3-5-10(9)16-6-8(13)7-17-11(12)14/h2-5,8,13H,6-7H2,1H3,(H2,12,14)",[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][Branch1][C][O][C][O][C][=Branch1][C][=O][N],[2-hydroxy-3-(2-methoxyphenoxy)propyl] carbamate,0.36
Oc1cc(O)c2C(=O)c3ccccc3Oc2c1,"InChI=1S/C13H8O4/c14-7-5-9(15)12-11(6-7)17-10-4-2-1-3-8(10)13(12)16/h1-6,14-15H",[O][C][=C][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring1][O][=C][Ring1][S],"1,3-dihydroxyxanthen-9-one",3.39
CC1(C)CCC(CC1)NC(=O)[C@@H](N)CCC(=O)O,"InChI=1S/C13H24N2O3/c1-13(2)7-5-9(6-8-13)15-12(18)10(14)3-4-11(16)17/h9-10H,3-8,14H2,1-2H3,(H,15,18)(H,16,17)/t10-/m0/s1",[C][C][Branch1][C][C][C][C][C][Branch1][Branch1][C][C][Ring1][#Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C][C][C][=Branch1][C][=O][O],"(4s)-4-amino-5-[(4,4-dimethylcyclohexyl)amino]-5-oxopentanoic acid",-0.27
NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C3CC4CC3C=C4)cc1Cl,"InChI=1S/C14H16ClN3O4S2/c15-10-5-11-13(6-12(10)23(16,19)20)24(21,22)18-14(17-11)9-4-7-1-2-8(9)3-7/h1-2,5-9,14,17-18H,3-4H2,(H2,16,19,20)",[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][Branch1][=Branch2][N][S][Ring1][=Branch1][=Branch1][C][=O][=O][C][C][C][C][C][Ring1][Branch1][C][=C][Ring1][Branch1][C][=C][Ring2][Ring1][Ring1][Cl],"3-(6-bicyclo[2.2.1]hept-2-enyl)-6-chloro-1,1-dioxo-3,4-dihydro-2h-benzo[e][1,2,4]thiadiazine-7-sulfonamide",2.12
Oc1ccc(Br)c2ccccc12,"InChI=1S/C10H7BrO/c11-9-5-6-10(12)8-4-2-1-3-7(8)9/h1-6,12H",[O][C][=C][C][=C][Branch1][C][Br][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1],4-bromonaphthalen-1-ol,4.3
CCSc1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,"InChI=1S/C17H15F3O3S/c1-2-24-13-6-3-11(4-7-13)14-9-12(17(18,19)20)5-8-15(14)23-10-16(21)22/h3-9H,2,10H2,1H3,(H,21,22)",[C][C][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][=N][=C][C][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][O][C][Branch1][C][F][Branch1][C][F][F],2-[2-(4-ethylsulfanylphenyl)-4-(trifluoromethyl)phenoxy]acetic acid,1.54
COc1ccc(CN2C(=O)CCC2(C)C(=O)NC3CCCCC3)c(OC)c1,"InChI=1S/C21H30N2O4/c1-21(20(25)22-16-7-5-4-6-8-16)12-11-19(24)23(21)14-15-9-10-17(26-2)13-18(15)27-3/h9-10,13,16H,4-8,11-12,14H2,1-3H3,(H,22,25)",[C][O][C][=C][C][=C][Branch2][Ring1][N][C][N][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][=Branch2],"n-cyclohexyl-1-[(2,4-dimethoxyphenyl)methyl]-2-methyl-5-oxopyrrolidine-2-carboxamide",2.38
O=C1C(=O)c2cc(ccc2c3ccccc13)c4ccsc4,InChI=1S/C18H10O2S/c19-17-15-4-2-1-3-13(15)14-6-5-11(9-16(14)18(17)20)12-7-8-21-10-12/h1-10H,[O][=C][C][=Branch1][C][=O][C][=C][C][=Branch1][S][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][#C][Ring1][=Branch1][C][C][=C][S][C][=Ring1][Branch1],"2-thiophen-3-ylphenanthrene-9,10-dione",3.1
